date,pe,yoy
1969-12-30,15.739,-13.12%
1969-12-29,15.679,-14.22%
1969-12-26,15.789,-13.96%
1969-12-24,15.667,-14.54%
1969-12-23,15.503,-15.57%
1969-12-22,15.564,-16.13%
1969-12-19,15.701,-15.89%
1969-12-18,15.569,-16.36%
1969-12-17,15.326,-17.66%
1969-12-16,15.416,-17.52%
1969-12-15,15.557,-17.14%
1969-12-12,15.603,-16.69%
1969-12-11,15.553,-17.02%
1969-12-10,15.546,-17.05%
1969-12-09,15.558,-17.20%
1969-12-08,15.572,-17.33%
1969-12-05,15.761,-16.12%
1969-12-04,15.799,-16.19%
1969-12-03,15.747,-16.47%
1969-12-02,15.919,-15.63%
1969-12-01,15.760,-14.76%
1969-11-28,16.036,-15.32%
1969-11-26,15.944,-15.42%
1969-11-25,15.887,-15.11%
1969-11-24,15.938,-14.69%
1969-11-21,16.123,-13.43%
1969-11-20,16.224,-13.03%
1969-11-19,16.393,-12.12%
1969-11-18,16.477,-11.49%
1969-11-17,16.480,-11.35%
1969-11-14,16.593,-10.25%
1969-11-13,16.653,-9.87%
1969-11-12,16.733,-9.00%
1969-11-11,16.764,-8.24%
1969-11-10,16.809,-7.99%
1969-11-07,16.797,-7.66%
1969-11-06,16.696,-8.01%
1969-11-05,16.691,-7.89%
1969-11-04,16.617,-8.29%
1969-11-03,16.607,-9.70%
1969-11-01,16.530,-10.11%
1969-10-31,16.622,-8.54%
1969-10-30,16.457,-9.83%
1969-10-29,16.436,-9.94%
1969-10-28,16.581,-9.67%
1969-10-27,16.628,-9.68%
1969-10-24,16.659,-9.20%
1969-10-23,16.547,-10.44%
1969-10-22,16.610,-10.09%
1969-10-21,16.503,-11.03%
1969-10-20,16.377,-11.57%
1969-10-17,16.343,-11.06%
1969-10-16,16.362,-10.55%
1969-10-15,16.251,-11.16%
1969-10-14,16.248,-10.99%
1969-10-13,16.053,-11.94%
1969-10-10,15.885,-12.95%
1969-10-09,15.795,-13.83%
1969-10-08,15.733,-14.16%
1969-10-07,15.805,-13.74%
1969-10-06,15.851,-13.49%
1969-10-03,15.822,-13.34%
1969-10-02,15.830,-13.21%
1969-10-01,16.330,-10.47%
1969-09-30,15.810,-12.84%
1969-09-29,15.913,-12.43%
1969-09-26,16.041,-11.77%
1969-09-25,16.145,-11.40%
1969-09-24,16.269,-10.72%
1969-09-23,16.291,-10.29%
1969-09-22,16.291,-9.78%
1969-09-19,16.216,-10.13%
1969-09-18,16.167,-10.32%
1969-09-17,16.121,-10.58%
1969-09-16,16.175,-10.05%
1969-09-15,16.162,-9.79%
1969-09-12,16.073,-9.98%
1969-09-11,16.051,-10.29%
1969-09-10,16.175,-9.60%
1969-09-09,15.908,-11.52%
1969-09-08,15.792,-12.14%
1969-09-05,15.952,-10.85%
1969-09-04,16.048,-9.67%
1969-09-03,16.181,-8.28%
1969-09-02,16.276,-9.07%
1969-09-01,16.050,-10.34%
1969-08-29,16.299,-7.56%
1969-08-28,16.193,-8.23%
1969-08-27,16.125,-8.61%
1969-08-26,16.092,-8.92%
1969-08-25,16.200,-8.07%
1969-08-22,16.369,-7.13%
1969-08-21,16.271,-7.92%
1969-08-20,16.224,-8.19%
1969-08-19,16.224,-8.23%
1969-08-18,16.138,-8.42%
1969-08-15,16.041,-8.41%
1969-08-14,15.928,-9.47%
1969-08-13,15.819,-10.09%
1969-08-12,15.807,-9.68%
1969-08-11,15.932,-8.03%
1969-08-08,16.031,-7.49%
1969-08-07,16.039,-7.64%
1969-08-06,16.027,-7.71%
1969-08-05,15.940,-7.83%
1969-08-04,15.869,-8.03%
1969-08-01,16.040,-7.97%
1969-07-31,15.671,-10.70%
1969-07-30,15.399,-12.25%
1969-07-29,15.322,-12.60%
1969-07-28,15.447,-12.51%
1969-07-25,15.747,-10.44%
1969-07-24,15.890,-10.79%
1969-07-23,15.945,-10.48%
1969-07-22,16.014,-10.20%
1969-07-18,16.259,-10.72%
1969-07-17,16.397,-10.20%
1969-07-16,16.298,-10.74%
1969-07-15,16.137,-12.10%
1969-07-14,16.190,-11.88%
1969-07-11,16.399,-10.79%
1969-07-10,16.332,-11.02%
1969-07-09,16.589,-9.62%
1969-07-08,16.717,-8.66%
1969-07-07,16.957,-6.40%
1969-07-03,17.057,-5.85%
1969-07-02,16.942,-5.39%
1969-07-01,16.160,-9.77%
1969-06-30,16.731,-7.09%
1969-06-27,16.695,-7.66%
1969-06-26,16.681,-7.83%
1969-06-25,16.640,-8.06%
1969-06-24,16.693,-8.05%
1969-06-23,16.506,-9.32%
1969-06-20,16.581,-8.77%
1969-06-19,16.679,-7.75%
1969-06-18,16.777,-7.21%
1969-06-17,16.801,-7.21%
1969-06-16,16.864,-7.79%
1969-06-13,16.921,-7.58%
1969-06-12,16.854,-8.32%
1969-06-11,17.075,-7.12%
1969-06-10,17.225,-6.07%
1969-06-09,17.358,-5.21%
1969-06-06,17.516,-3.76%
1969-06-05,17.626,-2.42%
1969-06-04,17.597,-3.06%
1969-06-03,17.604,-2.64%
1969-06-02,17.657,-2.12%
1969-06-01,16.980,-5.88%
1969-05-29,17.746,-0.69%
1969-05-28,17.712,-0.57%
1969-05-27,17.765,+0.37%
1969-05-26,17.901,+0.98%
1969-05-23,17.940,+1.38%
1969-05-22,17.942,+1.17%
1969-05-21,17.919,+1.31%
1969-05-20,17.846,+1.40%
1969-05-19,18.005,+1.83%
1969-05-16,18.172,+2.03%
1969-05-15,18.156,+1.45%
1969-05-14,18.209,+1.70%
1969-05-13,18.069,+0.84%
1969-05-12,17.991,+0.09%
1969-05-09,18.019,+0.36%
1969-05-08,18.027,-0.12%
1969-05-07,17.954,-0.52%
1969-05-06,17.986,+0.22%
1969-05-05,17.902,-0.57%
1969-05-02,17.839,-0.84%
1969-05-01,17.940,+1.36%
1969-04-30,17.786,-0.12%
1969-04-29,17.662,-1.41%
1969-04-28,17.531,-1.89%
1969-04-25,17.478,-1.90%
1969-04-24,17.400,-2.03%
1969-04-23,17.320,-2.34%
1969-04-22,17.316,-1.18%
1969-04-21,17.278,-1.94%
1969-04-18,17.395,-2.53%
1969-04-17,17.316,-2.70%
1969-04-16,17.290,-2.65%
1969-04-15,17.445,-1.75%
1969-04-14,17.452,-1.65%
1969-04-11,17.466,-1.57%
1969-04-10,17.448,-0.78%
1969-04-09,17.357,-0.56%
1969-04-08,17.206,-1.42%
1969-04-07,17.163,+0.08%
1969-04-03,17.299,+0.68%
1969-04-02,17.316,+1.69%
1969-04-01,17.380,-0.46%
1969-03-28,17.502,+5.52%
1969-03-27,17.431,+4.98%
1969-03-26,17.309,+5.10%
1969-03-25,17.183,+5.05%
1969-03-24,17.155,+4.77%
1969-03-21,17.178,+5.02%
1969-03-20,17.214,+4.47%
1969-03-19,17.105,+3.79%
1969-03-18,16.981,+2.35%
1969-03-17,16.940,+2.67%
1969-03-14,16.897,+3.31%
1969-03-13,16.964,+1.75%
1969-03-12,17.078,+2.21%
1969-03-11,17.124,+2.59%
1969-03-10,17.067,+3.52%
1969-03-07,17.009,+3.08%
1969-03-06,17.017,+2.95%
1969-03-05,17.191,+5.83%
1969-03-04,17.124,+5.18%
1969-03-03,16.962,+3.55%
1969-03-01,17.060,+4.15%
1969-02-28,16.919,+0.86%
1969-02-27,16.979,+0.72%
1969-02-26,17.033,+1.43%
1969-02-25,16.952,+0.15%
1969-02-24,17.059,+0.79%
1969-02-20,17.265,+2.08%
1969-02-19,17.413,+3.54%
1969-02-18,17.543,+4.72%
1969-02-17,17.723,+5.80%
1969-02-14,17.926,+6.79%
1969-02-13,17.943,+8.18%
1969-02-12,17.756,+6.11%
1969-02-11,17.933,+7.17%
1969-02-07,17.912,+4.49%
1969-02-06,17.913,+4.67%
1969-02-05,17.855,+4.37%
1969-02-04,17.806,+3.63%
1969-02-03,17.801,+3.60%
1969-02-01,17.500,+4.10%
1969-01-31,17.822,+3.76%
1969-01-30,17.804,+2.16%
1969-01-29,17.797,+1.62%
1969-01-28,17.780,+1.41%
1969-01-27,17.778,+1.40%
1969-01-24,17.774,+1.68%
1969-01-23,17.783,+1.20%
1969-01-22,17.705,+0.36%
1969-01-21,17.644,-1.26%
1969-01-20,17.655,-1.20%
1969-01-17,17.714,-1.28%
1969-01-16,17.740,-1.32%
1969-01-15,17.642,-2.48%
1969-01-14,17.557,-3.25%
1969-01-13,17.431,-3.94%
1969-01-10,17.523,-3.24%
1969-01-09,17.573,-2.94%
1969-01-08,17.500,-3.46%
1969-01-07,17.573,-2.37%
1969-01-06,17.790,-1.17%
1969-01-03,18.054,+0.58%
1969-01-02,18.043,+0.06%
1969-01-01,17.650,-0.28%
1968-12-31,18.031,-0.56%
1968-12-30,18.115,-0.10%
1968-12-27,18.279,+1.39%
1968-12-26,18.351,+2.49%
1968-12-24,18.332,+2.44%
1968-12-23,18.361,+2.60%
1968-12-20,18.558,+3.76%
1968-12-19,18.668,+4.95%
1968-12-17,18.614,+4.20%
1968-12-16,18.691,+4.64%
1968-12-13,18.775,+4.77%
1968-12-12,18.729,+4.87%
1968-12-10,18.742,+4.49%
1968-12-09,18.789,+4.76%
1968-12-06,18.836,+4.78%
1968-12-05,18.791,+4.98%
1968-12-03,18.852,+5.44%
1968-12-02,18.869,+5.53%
1968-12-01,18.490,+3.41%
1968-11-29,19.046,+7.05%
1968-11-27,18.938,+6.79%
1968-11-26,18.851,+6.60%
1968-11-25,18.714,+5.82%
1968-11-22,18.682,+5.93%
1968-11-21,18.624,+6.22%
1968-11-19,18.654,+6.72%
1968-11-18,18.615,+6.49%
1968-11-15,18.591,+7.58%
1968-11-14,18.489,+7.43%
1968-11-13,18.476,+6.67%
1968-11-12,18.387,+5.89%
1968-11-08,18.269,+6.44%
1968-11-07,18.190,+5.58%
1968-11-06,18.149,+5.35%
1968-11-04,18.120,+4.84%
1968-11-01,18.390,+5.57%
1968-10-31,18.174,+2.77%
1968-10-29,18.251,+1.86%
1968-10-28,18.357,+2.46%
1968-10-25,18.410,+3.23%
1968-10-24,18.346,+2.98%
1968-10-22,18.475,+2.66%
1968-10-21,18.549,+3.07%
1968-10-18,18.519,+3.04%
1968-10-17,18.376,+2.52%
1968-10-15,18.292,+0.99%
1968-10-14,18.254,+0.78%
1968-10-11,18.230,+0.26%
1968-10-10,18.249,-0.13%
1968-10-08,18.329,-0.12%
1968-10-07,18.322,-0.16%
1968-10-04,18.323,+0.71%
1968-10-03,18.258,+0.12%
1968-10-01,18.240,+1.22%
1968-09-30,18.140,-0.40%
1968-09-27,18.172,-0.31%
1968-09-26,18.181,-0.23%
1968-09-24,18.222,-0.25%
1968-09-23,18.160,-0.59%
1968-09-20,18.057,-0.26%
1968-09-19,18.044,-0.37%
1968-09-17,18.028,-0.56%
1968-09-16,17.982,-0.82%
1968-09-13,17.915,-0.90%
1968-09-12,17.854,-0.20%
1968-09-10,17.892,+0.69%
1968-09-09,17.980,+1.18%
1968-09-06,17.975,+1.12%
1968-09-05,17.893,+0.85%
1968-09-04,17.766,-1.74%
1968-09-03,17.641,-2.43%
1968-09-01,17.900,-1.00%
1968-08-30,17.654,+0.91%
1968-08-29,17.632,+0.99%
1968-08-27,17.645,+1.26%
1968-08-26,17.668,+1.39%
1968-08-23,17.623,+0.15%
1968-08-22,17.625,+0.03%
1968-08-20,17.671,-0.81%
1968-08-19,17.679,-0.77%
1968-08-16,17.621,-0.86%
1968-08-15,17.513,-1.69%
1968-08-13,17.595,-1.62%
1968-08-12,17.502,-2.14%
1968-08-09,17.323,-3.78%
1968-08-08,17.329,-3.66%
1968-08-06,17.366,-3.59%
1968-08-05,17.295,-3.99%
1968-08-02,17.255,-4.16%
1968-08-01,17.430,-2.02%
1968-07-30,17.548,-1.02%
1968-07-29,17.531,-1.11%
1968-07-26,17.655,+0.05%
1968-07-25,17.583,-0.02%
1968-07-23,17.811,+0.95%
1968-07-22,17.833,+1.07%
1968-07-19,18.036,+2.65%
1968-07-18,18.212,+3.82%
1968-07-16,18.259,+4.94%
1968-07-15,18.359,+5.51%
1968-07-12,18.373,+5.98%
1968-07-11,18.382,+5.94%
1968-07-09,18.354,+6.69%
1968-07-08,18.302,+6.39%
1968-07-03,18.117,+6.22%
1968-07-02,17.907,+2.44%
1968-07-01,17.910,+2.46%
1968-06-28,18.007,+5.90%
1968-06-27,18.080,+6.34%
1968-06-25,18.098,+5.64%
1968-06-24,18.154,+5.97%
1968-06-21,18.203,+6.02%
1968-06-20,18.175,+5.53%
1968-06-18,18.081,+4.92%
1968-06-17,18.107,+5.07%
1968-06-14,18.288,+6.28%
1968-06-13,18.309,+6.15%
1968-06-11,18.383,+7.82%
1968-06-10,18.338,+7.55%
1968-06-07,18.313,+8.18%
1968-06-06,18.201,+8.32%
1968-06-05,18.063,+9.69%
1968-06-04,18.152,+8.56%
1968-06-03,18.081,+8.13%
1968-06-01,18.040,+5.19%
1968-05-31,17.844,+7.57%
1968-05-29,17.869,+6.83%
1968-05-28,17.814,+5.93%
1968-05-27,17.699,+5.24%
1968-05-24,17.728,+6.35%
1968-05-23,17.695,+4.93%
1968-05-22,17.734,+4.66%
1968-05-21,17.688,+3.94%
1968-05-20,17.600,+3.42%
1968-05-17,17.682,+3.10%
1968-05-16,17.810,+3.45%
1968-05-15,17.896,+4.43%
1968-05-14,17.905,+3.62%
1968-05-13,17.918,+3.70%
1968-05-10,17.974,+4.17%
1968-05-09,17.954,+3.77%
1968-05-08,18.049,+3.24%
1968-05-07,18.047,+3.38%
1968-05-06,17.947,+2.81%
1968-05-03,18.004,+3.72%
1968-05-02,17.991,+3.91%
1968-05-01,17.700,+2.67%
1968-04-30,17.808,+3.23%
1968-04-29,17.915,+3.86%
1968-04-26,17.869,+4.69%
1968-04-25,17.816,+4.28%
1968-04-24,17.761,+4.51%
1968-04-23,17.735,+4.72%
1968-04-22,17.522,+3.46%
1968-04-19,17.619,+4.44%
1968-04-18,17.846,+5.88%
1968-04-17,17.796,+6.50%
1968-04-16,17.761,+7.04%
1968-04-15,17.756,+7.01%
1968-04-11,17.744,+8.81%
1968-04-10,17.586,+8.62%
1968-04-08,17.454,+6.45%
1968-04-05,17.149,+4.09%
1968-04-04,17.250,+5.37%
1968-04-03,17.182,+4.93%
1968-04-02,17.029,+1.30%
1968-04-01,17.460,+3.87%
1968-03-29,16.704,+0.89%
1968-03-28,16.587,-0.01%
1968-03-27,16.604,+0.13%
1968-03-26,16.469,-0.76%
1968-03-25,16.357,-1.43%
1968-03-22,16.374,-0.58%
1968-03-21,16.357,-0.40%
1968-03-20,16.478,+0.11%
1968-03-19,16.480,+0.07%
1968-03-18,16.591,+0.74%
1968-03-15,16.500,+1.38%
1968-03-14,16.356,+1.45%
1968-03-13,16.672,+3.32%
1968-03-12,16.709,+3.01%
1968-03-11,16.691,+2.90%
1968-03-08,16.487,+2.35%
1968-03-07,16.500,+2.56%
1968-03-06,16.530,+2.82%
1968-03-05,16.244,+0.83%
1968-03-04,16.281,+1.06%
1968-03-01,16.380,-0.18%
1968-02-29,16.548,+0.84%
1968-02-28,16.775,+5.93%
1968-02-27,16.858,+7.63%
1968-02-26,16.793,+6.05%
1968-02-23,16.926,+6.84%
1968-02-21,16.991,+7.39%
1968-02-20,16.914,+6.83%
1968-02-19,16.818,+5.63%
1968-02-16,16.752,+5.25%
1968-02-15,16.816,+5.16%
1968-02-14,16.786,+5.09%
1968-02-13,16.587,+4.54%
1968-02-09,16.734,+5.74%
1968-02-08,16.927,+6.52%
1968-02-07,17.143,+8.83%
1968-02-06,17.114,+8.36%
1968-02-05,17.108,+8.10%
1968-02-02,17.182,+9.36%
1968-02-01,16.810,+5.46%
1968-01-31,17.177,+9.48%
1968-01-30,17.428,+11.62%
1968-01-29,17.514,+12.82%
1968-01-26,17.533,+13.40%
1968-01-25,17.505,+13.17%
1968-01-24,17.480,+12.14%
1968-01-23,17.572,+12.89%
1968-01-22,17.642,+13.76%
1968-01-19,17.869,+15.56%
1968-01-18,17.929,+15.99%
1968-01-17,17.944,+16.83%
1968-01-16,17.977,+18.34%
1968-01-15,18.090,+18.77%
1968-01-12,18.146,+20.02%
1968-01-11,18.128,+20.53%
1968-01-10,18.109,+21.37%
1968-01-09,18.105,+21.34%
1968-01-08,18.128,+22.43%
1968-01-05,18.000,+22.42%
1968-01-04,17.891,+23.27%
1968-01-03,17.949,+23.93%
1968-01-02,18.032,+17.86%
1968-01-01,17.700,+15.69%
1967-12-29,18.133,+24.99%
1967-12-28,18.024,+23.87%
1967-12-27,18.028,+23.30%
1967-12-26,17.906,+21.76%
1967-12-22,17.895,+21.36%
1967-12-21,17.929,+22.05%
1967-12-20,17.885,+22.38%
1967-12-19,17.788,+21.25%
1967-12-18,17.814,+20.97%
1967-12-15,17.863,+21.22%
1967-12-14,17.945,+20.30%
1967-12-13,17.921,+20.01%
1967-12-12,17.859,+19.20%
1967-12-11,17.880,+20.59%
1967-12-08,17.936,+21.11%
1967-12-07,17.957,+21.73%
1967-12-06,17.977,+23.20%
1967-12-05,17.900,+23.58%
1967-12-04,17.876,+23.59%
1967-12-01,17.880,+22.05%
1967-11-30,17.669,+21.67%
1967-11-29,17.791,+22.12%
1967-11-28,17.791,+21.68%
1967-11-27,17.734,+21.08%
1967-11-24,17.684,+21.70%
1967-11-22,17.637,+22.20%
1967-11-21,17.533,+20.84%
1967-11-20,17.260,+17.25%
1967-11-17,17.480,+17.96%
1967-11-16,17.439,+16.87%
1967-11-15,17.281,+16.77%
1967-11-14,17.211,+16.76%
1967-11-13,17.320,+16.68%
1967-11-10,17.365,+17.05%
1967-11-09,17.249,+17.00%
1967-11-08,17.164,+17.36%
1967-11-06,17.228,+17.69%
1967-11-03,17.284,+18.43%
1967-11-02,17.390,+18.69%
1967-11-01,17.420,+19.15%
1967-10-31,17.684,+21.72%
1967-10-30,17.885,+22.81%
1967-10-27,17.917,+23.05%
1967-10-26,17.913,+24.03%
1967-10-25,17.834,+24.55%
1967-10-24,17.815,+25.18%
1967-10-23,17.917,+26.26%
1967-10-20,17.996,+27.39%
1967-10-19,18.006,+27.12%
1967-10-18,17.972,+25.86%
1967-10-17,17.925,+27.49%
1967-10-16,17.972,+29.28%
1967-10-13,18.113,+29.80%
1967-10-12,18.066,+29.21%
1967-10-11,18.183,+33.75%
1967-10-10,18.272,+35.09%
1967-10-09,18.398,+38.49%
1967-10-06,18.351,+36.55%
1967-10-05,18.240,+34.56%
1967-10-04,18.194,+33.48%
1967-10-03,18.236,+34.16%
1967-10-02,18.174,+30.09%
1967-10-01,18.020,+28.99%
1967-09-29,18.213,+31.03%
1967-09-28,18.228,+29.77%
1967-09-27,18.228,+28.13%
1967-09-26,18.222,+28.49%
1967-09-25,18.379,+29.91%
1967-09-22,18.267,+28.67%
1967-09-21,18.220,+28.72%
1967-09-20,18.104,+25.75%
1967-09-19,18.111,+24.93%
1967-09-18,18.179,+24.77%
1967-09-15,18.130,+24.29%
1967-09-14,18.117,+25.70%
1967-09-13,18.077,+26.71%
1967-09-12,17.889,+26.06%
1967-09-11,17.804,+28.12%
1967-09-08,17.770,+28.28%
1967-09-07,17.765,+27.76%
1967-09-06,17.776,+26.81%
1967-09-05,17.742,+25.81%
1967-09-01,18.080,+28.05%
1967-08-31,17.635,+25.57%
1967-08-30,17.494,+26.37%
1967-08-29,17.459,+28.38%
1967-08-28,17.414,+24.89%
1967-08-25,17.425,+22.32%
1967-08-24,17.498,+21.27%
1967-08-23,17.596,+23.45%
1967-08-22,17.620,+23.42%
1967-08-21,17.716,+21.94%
1967-08-18,17.816,+21.79%
1967-08-17,17.788,+20.08%
1967-08-16,17.773,+19.31%
1967-08-15,17.814,+17.98%
1967-08-14,17.789,+17.21%
1967-08-11,17.885,+18.05%
1967-08-10,17.957,+18.40%
1967-08-09,18.004,+18.18%
1967-08-08,17.987,+17.69%
1967-08-07,17.966,+17.21%
1967-08-04,18.013,+17.61%
1967-08-03,17.981,+18.51%
1967-08-02,18.004,+19.83%
1967-08-01,17.790,+21.10%
1967-07-31,17.810,+16.32%
1967-07-28,17.728,+15.55%
1967-07-27,17.702,+14.93%
1967-07-26,17.647,+15.11%
1967-07-25,17.587,+14.55%
1967-07-24,17.585,+12.41%
1967-07-21,17.644,+12.65%
1967-07-20,17.608,+12.43%
1967-07-19,17.570,+11.13%
1967-07-18,17.542,+10.11%
1967-07-17,17.402,+9.11%
1967-07-14,17.400,+9.43%
1967-07-13,17.340,+9.71%
1967-07-12,17.336,+8.95%
1967-07-11,17.351,+8.34%
1967-07-10,17.270,+7.63%
1967-07-07,17.203,+7.49%
1967-07-06,17.133,+7.45%
1967-07-05,17.141,+9.05%
1967-07-03,17.056,+8.91%
1967-07-01,17.480,+11.62%
1967-06-30,17.006,+9.57%
1967-06-29,16.918,+8.05%
1967-06-28,17.004,+7.58%
1967-06-27,17.002,+7.05%
1967-06-26,17.065,+6.83%
1967-06-23,17.132,+7.35%
1967-06-22,17.127,+6.88%
1967-06-21,17.169,+7.32%
1967-06-20,17.222,+7.93%
1967-06-19,17.227,+7.93%
1967-06-16,17.233,+8.02%
1967-06-15,17.223,+7.63%
1967-06-14,17.207,+7.11%
1967-06-13,17.248,+7.67%
1967-06-12,17.140,+7.47%
1967-06-09,17.050,+8.08%
1967-06-08,17.020,+8.62%
1967-06-07,16.929,+8.17%
1967-06-06,16.803,+6.62%
1967-06-05,16.467,+3.71%
1967-06-02,16.721,+5.43%
1967-06-01,17.150,+8.82%
1967-05-31,16.588,+4.39%
1967-05-29,16.726,+3.04%
1967-05-26,16.817,+3.91%
1967-05-25,16.856,+4.15%
1967-05-24,16.669,+3.35%
1967-05-23,16.863,+5.25%
1967-05-22,16.945,+6.71%
1967-05-19,17.018,+7.69%
1967-05-18,17.104,+8.10%
1967-05-17,17.150,+10.32%
1967-05-16,17.216,+9.73%
1967-05-15,17.137,+7.87%
1967-05-12,17.279,+7.81%
1967-05-11,17.329,+6.88%
1967-05-10,17.255,+6.60%
1967-05-09,17.301,+7.83%
1967-05-08,17.482,+7.07%
1967-05-05,17.457,+6.81%
1967-05-04,17.434,+4.93%
1967-05-03,17.359,+3.94%
1967-05-02,17.314,+2.47%
1967-05-01,17.240,+7.68%
1967-04-28,17.250,+1.08%
1967-04-27,17.213,+0.17%
1967-04-26,17.068,-0.92%
1967-04-25,17.084,-0.92%
1967-04-24,16.994,-1.65%
1967-04-21,16.936,-2.14%
1967-04-20,16.901,-1.98%
1967-04-19,16.870,-1.62%
1967-04-18,16.855,-1.72%
1967-04-17,16.710,-3.00%
1967-04-14,16.593,-3.55%
1967-04-13,16.415,-4.24%
1967-04-12,16.290,-4.88%
1967-04-11,16.308,-5.13%
1967-04-10,16.191,-5.78%
1967-04-07,16.396,-4.59%
1967-04-06,16.503,-3.75%
1967-04-05,16.475,-3.65%
1967-04-04,16.371,-3.68%
1967-04-03,16.374,-3.85%
1967-04-01,16.810,-1.29%
1967-03-31,16.550,-0.96%
1967-03-30,16.551,-1.38%
1967-03-29,16.557,-1.88%
1967-03-28,16.589,-2.08%
1967-03-27,16.582,-2.03%
1967-03-23,16.595,-1.51%
1967-03-22,16.469,-2.61%
1967-03-21,16.423,-2.60%
1967-03-20,16.460,-1.64%
1967-03-17,16.469,-1.19%
1967-03-16,16.440,-1.02%
1967-03-15,16.276,-1.43%
1967-03-14,16.122,-2.92%
1967-03-13,16.137,-3.92%
1967-03-10,16.221,-3.54%
1967-03-09,16.155,-3.94%
1967-03-08,16.108,-3.37%
1967-03-07,16.088,-3.33%
1967-03-06,16.077,-4.70%
1967-03-03,16.111,-4.74%
1967-03-02,16.088,-4.54%
1967-03-01,16.410,-1.38%
1967-02-28,15.836,-8.17%
1967-02-27,15.663,-9.95%
1967-02-24,15.835,-8.71%
1967-02-23,15.842,-9.26%
1967-02-21,15.822,-9.75%
1967-02-20,15.833,-10.22%
1967-02-17,15.922,-9.96%
1967-02-16,15.917,-10.47%
1967-02-15,15.991,-10.07%
1967-02-14,15.973,-10.63%
1967-02-13,15.866,-11.38%
1967-02-10,15.850,-11.48%
1967-02-09,15.826,-11.83%
1967-02-08,15.891,-10.99%
1967-02-07,15.752,-11.81%
1967-02-06,15.793,-11.27%
1967-02-03,15.826,-10.49%
1967-02-02,15.712,-11.02%
1967-02-01,15.940,-9.02%
1967-01-31,15.690,-11.48%
1967-01-30,15.614,-13.15%
1967-01-27,15.524,-13.98%
1967-01-26,15.461,-14.36%
1967-01-25,15.468,-14.46%
1967-01-24,15.587,-13.67%
1967-01-23,15.566,-13.57%
1967-01-20,15.508,-13.79%
1967-01-19,15.463,-14.34%
1967-01-18,15.458,-14.61%
1967-01-17,15.359,-14.99%
1967-01-16,15.191,-15.68%
1967-01-13,15.231,-15.33%
1967-01-12,15.119,-15.80%
1967-01-11,15.040,-16.44%
1967-01-10,14.921,-17.03%
1967-01-09,14.921,-16.86%
1967-01-06,14.807,-17.42%
1967-01-05,14.703,-17.81%
1967-01-04,14.514,-18.35%
1967-01-03,14.483,-18.46%
1967-01-01,15.300,-14.09%
1966-12-30,14.500,-19.48%
1966-12-29,14.507,-19.10%
1966-12-28,14.551,-18.60%
1966-12-27,14.621,-18.20%
1966-12-23,14.706,-18.33%
1966-12-22,14.745,-18.20%
1966-12-21,14.690,-18.26%
1966-12-20,14.614,-18.36%
1966-12-19,14.670,-18.43%
1966-12-16,14.726,-18.15%
1966-12-15,14.736,-18.01%
1966-12-14,14.917,-16.87%
1966-12-13,14.933,-16.74%
1966-12-12,14.982,-16.44%
1966-12-09,14.827,-17.09%
1966-12-08,14.810,-16.93%
1966-12-07,14.751,-17.36%
1966-12-06,14.592,-17.53%
1966-12-05,14.484,-18.75%
1966-12-02,14.464,-18.81%
1966-12-01,14.650,-17.09%
1966-11-30,14.522,-18.84%
1966-11-29,14.569,-19.85%
1966-11-28,14.621,-19.77%
1966-11-25,14.647,-19.55%
1966-11-23,14.531,-20.05%
1966-11-22,14.433,-20.47%
1966-11-21,14.509,-20.56%
1966-11-18,14.721,-19.39%
1966-11-17,14.819,-19.19%
1966-11-16,14.922,-18.45%
1966-11-15,14.799,-19.32%
1966-11-14,14.741,-19.57%
1966-11-11,14.844,-18.62%
1966-11-10,14.835,-18.42%
1966-11-09,14.743,-19.01%
1966-11-07,14.625,-20.04%
1966-11-04,14.639,-20.04%
1966-11-03,14.594,-20.16%
1966-11-02,14.652,-18.60%
1966-11-01,14.620,-18.78%
1966-10-31,14.529,-21.71%
1966-10-28,14.563,-21.35%
1966-10-27,14.561,-21.61%
1966-10-26,14.443,-21.99%
1966-10-25,14.319,-22.21%
1966-10-24,14.232,-22.95%
1966-10-21,14.191,-23.13%
1966-10-20,14.127,-23.35%
1966-10-19,14.165,-23.16%
1966-10-18,14.279,-22.44%
1966-10-17,14.060,-23.37%
1966-10-14,13.902,-24.08%
1966-10-13,13.955,-23.91%
1966-10-12,13.982,-23.77%
1966-10-11,13.595,-25.90%
1966-10-10,13.526,-25.86%
1966-10-07,13.285,-26.87%
1966-10-06,13.439,-26.08%
1966-10-05,13.555,-25.52%
1966-10-04,13.630,-24.65%
1966-10-03,13.593,-24.90%
1966-10-01,13.970,-22.82%
1966-09-30,13.895,-23.08%
1966-09-29,13.900,-23.88%
1966-09-28,14.046,-23.43%
1966-09-27,14.226,-22.63%
1966-09-26,14.182,-22.33%
1966-09-23,14.148,-22.38%
1966-09-22,14.197,-22.42%
1966-09-21,14.155,-22.30%
1966-09-20,14.397,-21.21%
1966-09-19,14.497,-20.63%
1966-09-16,14.570,-20.21%
1966-09-15,14.587,-19.67%
1966-09-14,14.413,-20.19%
1966-09-13,14.266,-21.31%
1966-09-12,14.191,-21.50%
1966-09-09,13.896,-22.93%
1966-09-08,13.852,-22.98%
1966-09-07,13.905,-22.42%
1966-09-06,14.018,-21.52%
1966-09-02,14.102,-20.68%
